external_id,location:1,metadata:diaSourceId
5042317375308127,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/5042317375308127.png,5042317375308127
804209003856982,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/804209003856982.png,804209003856982
521445536957339,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/521445536957339.png,521445536957339
10186897921934025,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/10186897921934025.png,10186897921934025
523296667862347,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/523296667862347.png,523296667862347
10175700942195937,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/10175700942195937.png,10175700942195937
805937728193197,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/805937728193197.png,805937728193197
9707689093372500,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/9707689093372500.png,9707689093372500
9707667618529933,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/9707667618529933.png,9707667618529933
13101426221777639,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/13101426221777639.png,13101426221777639
10186833497424838,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/10186833497424838.png,10186833497424838
10175827643729019,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/10175827643729019.png,10175827643729019
9732402335195145,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/9732402335195145.png,9732402335195145
523142049039386,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/523142049039386.png,523142049039386
10185980946416233,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/10185980946416233.png,10185980946416233
141873507205381,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/141873507205381.png,141873507205381
5041578640933200,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/5041578640933200.png,5041578640933200
5028597102281910,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/5028597102281910.png,5028597102281910
518967340827847,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/518967340827847.png,518967340827847
7707080441990388,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/7707080441990388.png,7707080441990388
7707005280060025,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/7707005280060025.png,7707005280060025
149645250527578,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/149645250527578.png,149645250527578
13091966556308428,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/13091966556308428.png,13091966556308428
8443265753811156,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/8443265753811156.png,8443265753811156
8466359792960029,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/8466359792960029.png,8466359792960029
8453391139210485,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/8453391139210485.png,8453391139210485
7708787691488103,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/7708787691488103.png,7708787691488103
802334250631903,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/802334250631903.png,802334250631903
5026911327620044,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/5026911327620044.png,5026911327620044
13092795484996248,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/13092795484996248.png,13092795484996248
5042508501353410,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/5042508501353410.png,5042508501353410
